Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,775276,-,-,-,39.61,-93.38,-6,244,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2004,1,1,0,0,0,0,0,0.156,2.1,100,0,990,N/A
2004,1,1,0,30,0,0,0,0.156,2,100,0,990,N/A
2004,1,1,1,0,0,0,0,0.156,2,100,0,990,N/A
2004,1,1,1,30,0,0,0,0.156,1.9000000000000001,100,0,990,N/A
2004,1,1,2,0,0,0,0,0.156,1.9000000000000001,100,0,990,N/A
2004,1,1,2,30,0,0,0,0.156,2.2,100,0,990,N/A
2004,1,1,3,0,0,0,1,0.156,2.5,100,1,990,N/A
2004,1,1,3,30,0,0,1,0.156,2.9000000000000004,100,1,980,N/A
2004,1,1,4,0,0,0,2,0.156,3.3000000000000003,100,2,980,N/A
2004,1,1,4,30,0,0,2,0.156,3.4000000000000004,100,2,980,N/A
2004,1,1,5,0,0,0,2,0.156,3.6,100,3,980,N/A
2004,1,1,5,30,0,0,2,0.156,3.8000000000000003,100,3,980,N/A
2004,1,1,6,0,0,0,4,0.156,4,100,4,980,N/A
2004,1,1,6,30,0,0,4,0.156,4.1000000000000005,100,4,980,N/A
2004,1,1,7,0,0,0,4,0.156,4.3,100,5,980,N/A
2004,1,1,7,30,0,0,4,0.156,4.7,100,5,980,N/A
2004,1,1,8,0,13,0,6,0.156,5.2,100,6,980,N/A
2004,1,1,8,30,40,0,6,0.156,5.300000000000001,98.54,7,980,N/A
2004,1,1,9,0,72,0,8,0.156,5.5,100,8,980,N/A
2004,1,1,9,30,85,0,8,0.156,6.2,94.25,9,980,N/A
2004,1,1,10,0,140,86,9,0.156,7,92.44,11,980,N/A
2004,1,1,10,30,128,0,9,0.156,7.1000000000000005,92.36,11,980,N/A
2004,1,1,11,0,145,2,11,0.156,7.2,93.76,12,980,N/A
2004,1,1,11,30,147,0,11,0.156,7,93.71000000000001,12,980,N/A
2004,1,1,12,0,135,0,11,0.156,6.800000000000001,91.02,13,980,N/A
2004,1,1,12,30,181,28,11,0.156,6.6000000000000005,91.01,13,980,N/A
2004,1,1,13,0,154,5,11,0.156,6.4,87.48,14,980,N/A
2004,1,1,13,30,162,364,11,0.156,6.2,87.47,14,980,N/A
2004,1,1,14,0,168,147,12,0.156,6.1000000000000005,88.64,14,980,N/A
2004,1,1,14,30,95,546,12,0.156,5.9,88.63,14,980,N/A
2004,1,1,15,0,104,316,12,0.156,5.7,88.12,14,980,N/A
2004,1,1,15,30,87,106,12,0.156,5.5,94.04,13,980,N/A
2004,1,1,16,0,57,74,11,0.156,5.4,90.51,13,980,N/A
2004,1,1,16,30,25,17,11,0.156,5,96.66,12,980,N/A
2004,1,1,17,0,0,0,10,0.156,4.7,94.72,11,980,N/A
2004,1,1,17,30,0,0,9,0.156,4,100,9,980,N/A
2004,1,1,18,0,0,0,8,0.156,3.4000000000000004,100,8,980,N/A
2004,1,1,18,30,0,0,7,0.156,3,100,7,980,N/A
2004,1,1,19,0,0,0,6,0.156,2.6,100,6,980,N/A
2004,1,1,19,30,0,0,4,0.156,2.4000000000000004,100,5,980,N/A
2004,1,1,20,0,0,0,4,0.156,2.3000000000000003,100,5,980,N/A
2004,1,1,20,30,0,0,4,0.156,2.3000000000000003,100,4,980,N/A
2004,1,1,21,0,0,0,4,0.156,2.3000000000000003,100,4,980,N/A
2004,1,1,21,30,0,0,4,0.156,2.3000000000000003,100,4,980,N/A
2004,1,1,22,0,0,0,4,0.156,2.3000000000000003,100,4,980,N/A
2004,1,1,22,30,0,0,2,0.156,2.2,100,3,980,N/A
2004,1,1,23,0,0,0,2,0.156,2.1,100,3,980,N/A
2004,1,1,23,30,0,0,2,0.156,2,100,3,980,N/A
2004,1,2,0,0,0,0,2,0.156,1.9000000000000001,100,3,980,N/A
2004,1,2,0,30,0,0,2,0.156,1.9000000000000001,100,3,980,N/A
2004,1,2,1,0,0,0,4,0.156,1.9000000000000001,100,4,980,N/A
2004,1,2,1,30,0,0,4,0.156,1.5,100,4,980,N/A
2004,1,2,2,0,0,0,4,0.156,1.2000000000000002,100,4,980,N/A
2004,1,2,2,30,0,0,4,0.156,1.1,100,4,980,N/A
2004,1,2,3,0,0,0,4,0.156,1.1,100,4,980,N/A
2004,1,2,3,30,0,0,4,0.156,1.2000000000000002,100,4,980,N/A
2004,1,2,4,0,0,0,4,0.156,1.3,100,5,980,N/A
2004,1,2,4,30,0,0,4,0.156,1.6,100,5,980,N/A
2004,1,2,5,0,0,0,6,0.156,1.9000000000000001,100,6,980,N/A
2004,1,2,5,30,0,0,7,0.156,2.4000000000000004,100,7,980,N/A
2004,1,2,6,0,0,0,8,0.156,2.9000000000000004,100,8,970,N/A
2004,1,2,6,30,0,0,9,0.156,3.4000000000000004,100,9,970,N/A
2004,1,2,7,0,0,0,9,0.156,4,100,10,970,N/A
2004,1,2,7,30,0,0,11,0.156,4.7,100,11,970,N/A
2004,1,2,8,0,9,0,11,0.156,5.4,100,12,970,N/A
2004,1,2,8,30,26,0,12,0.156,6,98.54,13,970,N/A
2004,1,2,9,0,52,0,13,0.156,6.7,96.97,14,970,N/A
2004,1,2,9,30,110,212,13,0.156,7,96.93,14,970,N/A
2004,1,2,10,0,96,524,13,0.156,7.300000000000001,90.23,15,970,N/A
2004,1,2,10,30,154,285,13,0.156,7.300000000000001,90.16,15,970,N/A
2004,1,2,11,0,133,513,12,0.156,7.300000000000001,79.84,16,970,N/A
2004,1,2,11,30,153,471,12,0.156,7.5,79.79,16,970,N/A
2004,1,2,12,0,167,434,11,0.156,7.7,69.25,17,970,N/A
2004,1,2,12,30,135,574,11,0.156,7.7,69.23,17,970,N/A
2004,1,2,13,0,163,431,9,0.156,7.7,61.22,17,970,N/A
2004,1,2,13,30,150,439,9,0.156,7.1000000000000005,65.24,16,970,N/A
2004,1,2,14,0,165,222,8,0.156,6.6000000000000005,60.51,16,970,N/A
2004,1,2,14,30,135,283,8,0.156,5.9,64.52,15,970,N/A
2004,1,2,15,0,115,212,7,0.156,5.300000000000001,67.06,14,970,N/A
2004,1,2,15,30,69,406,7,0.156,4.6000000000000005,71.57000000000001,13,970,N/A
2004,1,2,16,0,49,332,7,0.156,3.9000000000000004,74.53,12,970,N/A
2004,1,2,16,30,24,224,7,0.156,3.4000000000000004,79.65,11,970,N/A
2004,1,2,17,0,0,0,7,0.156,2.9000000000000004,82.09,10,970,N/A
2004,1,2,17,30,0,0,7,0.156,2.7,82.13,10,970,N/A
2004,1,2,18,0,0,0,6,0.156,2.6,79.62,10,970,N/A
2004,1,2,18,30,0,0,6,0.156,2.5,85.18,9,970,N/A
2004,1,2,19,0,0,0,6,0.156,2.5,83.26,9,970,N/A
2004,1,2,19,30,0,0,6,0.156,2.4000000000000004,89.12,8,970,N/A
2004,1,2,20,0,0,0,6,0.156,2.3000000000000003,87.73,8,970,N/A
2004,1,2,20,30,0,0,6,0.156,2.2,87.77,8,970,N/A
2004,1,2,21,0,0,0,5,0.156,2.2,86.21000000000001,8,980,N/A
2004,1,2,21,30,0,0,5,0.156,2.3000000000000003,86.24,7,980,N/A
2004,1,2,22,0,0,0,5,0.156,2.4000000000000004,83.17,7,980,N/A
2004,1,2,22,30,0,0,5,0.156,2.7,89.06,7,980,N/A
2004,1,2,23,0,0,0,4,0.156,3,82.85000000000001,7,980,N/A
2004,1,2,23,30,0,0,4,0.156,3.2,88.76,6,980,N/A
2004,1,3,0,0,0,0,2,0.156,3.4000000000000004,80.03,6,980,N/A
2004,1,3,0,30,0,0,2,0.156,3.3000000000000003,85.8,5,980,N/A
2004,1,3,1,0,0,0,1,0.156,3.2,77.89,5,980,N/A
2004,1,3,1,30,0,0,1,0.156,3,83.54,4,980,N/A
2004,1,3,2,0,0,0,0,0.156,2.9000000000000004,78.03,4,980,N/A
2004,1,3,2,30,0,0,0,0.156,3.1,83.73,3,980,N/A
2004,1,3,3,0,0,0,0,0.156,3.4000000000000004,78.54,3,980,N/A
2004,1,3,3,30,0,0,0,0.156,3.6,84.31,2,980,N/A
2004,1,3,4,0,0,0,-1,0.156,3.8000000000000003,80.07000000000001,2,980,N/A
2004,1,3,4,30,0,0,-1,0.156,3.9000000000000004,80.08,2,980,N/A
2004,1,3,5,0,0,0,-1,0.156,4.1000000000000005,77.03,2,980,N/A
2004,1,3,5,30,0,0,-1,0.156,4,82.76,1,980,N/A
2004,1,3,6,0,0,0,-2,0.156,4,79.8,1,980,N/A
2004,1,3,6,30,0,0,-2,0.156,4.3,79.82000000000001,1,980,N/A
2004,1,3,7,0,0,0,-2,0.156,4.7,75.51,1,980,N/A
2004,1,3,7,30,0,0,-2,0.156,5,75.56,1,980,N/A
2004,1,3,8,0,3,0,-3,0.156,5.300000000000001,70.52,1,980,N/A
2004,1,3,8,30,8,0,-3,0.156,5.6000000000000005,70.54,0,980,N/A
2004,1,3,9,0,7,0,-5,0.156,6,63.29,0,980,N/A
2004,1,3,9,30,4,0,-5,0.156,6.1000000000000005,63.29,0,980,N/A
2004,1,3,10,0,12,0,-5,0.156,6.300000000000001,60.19,1,980,N/A
2004,1,3,10,30,19,0,-5,0.156,6.4,60.160000000000004,1,980,N/A
2004,1,3,11,0,22,0,-6,0.156,6.5,57.93,1,980,N/A
2004,1,3,11,30,7,0,-6,0.156,6.4,57.910000000000004,1,980,N/A
2004,1,3,12,0,18,0,-6,0.156,6.4,56.300000000000004,1,980,N/A
2004,1,3,12,30,154,2,-6,0.156,6.300000000000001,56.300000000000004,1,980,N/A
2004,1,3,13,0,148,0,-6,0.156,6.2,56.28,1,980,N/A
2004,1,3,13,30,73,0,-6,0.156,6.1000000000000005,56.300000000000004,1,980,N/A
2004,1,3,14,0,66,0,-6,0.156,6,57.65,1,980,N/A
2004,1,3,14,30,27,0,-6,0.156,5.9,61.97,0,980,N/A
2004,1,3,15,0,12,0,-5,0.156,5.9,64.05,0,980,N/A
2004,1,3,15,30,6,0,-5,0.156,5.7,64.07000000000001,0,980,N/A
2004,1,3,16,0,4,0,-5,0.156,5.6000000000000005,66.56,0,980,N/A
2004,1,3,16,30,1,0,-5,0.156,5.6000000000000005,66.58,0,980,N/A
2004,1,3,17,0,0,0,-5,0.156,5.6000000000000005,68.17,0,980,N/A
2004,1,3,17,30,0,0,-5,0.156,5.6000000000000005,68.17,0,980,N/A
2004,1,3,18,0,0,0,-5,0.156,5.800000000000001,73.31,-1,980,N/A
2004,1,3,18,30,0,0,-5,0.156,5.800000000000001,73.32000000000001,-1,980,N/A
2004,1,3,19,0,0,0,-5,0.156,5.9,73.19,-1,980,N/A
2004,1,3,19,30,0,0,-5,0.156,5.800000000000001,73.2,-1,980,N/A
2004,1,3,20,0,0,0,-5,0.156,5.7,73.26,-1,980,N/A
2004,1,3,20,30,0,0,-5,0.156,5.7,73.26,-1,980,N/A
2004,1,3,21,0,0,0,-5,0.156,5.7,73.36,-1,980,N/A
2004,1,3,21,30,0,0,-5,0.156,5.800000000000001,73.35000000000001,-1,980,N/A
2004,1,3,22,0,0,0,-5,0.156,5.9,78.87,-2,980,N/A
2004,1,3,22,30,0,0,-5,0.156,5.9,78.84,-2,980,N/A
2004,1,3,23,0,0,0,-5,0.156,6,78.83,-2,980,N/A
2004,1,3,23,30,0,0,-5,0.156,6,78.8,-2,980,N/A
2004,1,4,0,0,0,0,-5,0.156,6,79.2,-2,980,N/A
2004,1,4,0,30,0,0,-5,0.156,6,79.2,-2,980,N/A
2004,1,4,1,0,0,0,-5,0.156,6.1000000000000005,79.8,-2,980,N/A
2004,1,4,1,30,0,0,-5,0.156,6.1000000000000005,79.79,-2,980,N/A
2004,1,4,2,0,0,0,-4,0.156,6.2,80.36,-2,980,N/A
2004,1,4,2,30,0,0,-4,0.156,6.300000000000001,80.3,-2,980,N/A
2004,1,4,3,0,0,0,-4,0.156,6.4,80.69,-2,980,N/A
2004,1,4,3,30,0,0,-4,0.156,6.300000000000001,80.63,-2,980,N/A
2004,1,4,4,0,0,0,-4,0.156,6.2,80.65,-2,980,N/A
2004,1,4,4,30,0,0,-4,0.156,5.300000000000001,80.71000000000001,-2,980,N/A
2004,1,4,5,0,0,0,-4,0.156,4.4,81.68,-2,980,N/A
2004,1,4,5,30,0,0,-4,0.156,4.7,81.72,-2,980,N/A
2004,1,4,6,0,0,0,-4,0.156,5.1000000000000005,81.31,-3,980,N/A
2004,1,4,6,30,0,0,-4,0.156,5.5,81.29,-3,980,N/A
2004,1,4,7,0,0,0,-5,0.156,5.9,85.47,-3,980,N/A
2004,1,4,7,30,0,0,-5,0.156,6.1000000000000005,85.48,-3,980,N/A
2004,1,4,8,0,1,0,-5,0.156,6.300000000000001,83.19,-3,980,N/A
2004,1,4,8,30,3,0,-5,0.156,6.6000000000000005,77.24,-2,980,N/A
2004,1,4,9,0,6,0,-5,0.156,7,76.10000000000001,-2,980,N/A
2004,1,4,9,30,17,0,-5,0.156,6.7,76.11,-2,980,N/A
2004,1,4,10,0,11,0,-5,0.156,6.4,76.04,-2,980,N/A
2004,1,4,10,30,43,0,-5,0.156,6.1000000000000005,70.64,-2,980,N/A
2004,1,4,11,0,69,0,-5,0.156,5.9,70.98,-2,980,N/A
2004,1,4,11,30,34,0,-5,0.156,5.5,70.96000000000001,-1,980,N/A
2004,1,4,12,0,32,0,-5,0.156,5.2,71.60000000000001,-1,980,N/A
2004,1,4,12,30,49,0,-5,0.156,4.9,71.61,-1,980,N/A
2004,1,4,13,0,165,577,-5,0.156,4.6000000000000005,71.8,-1,980,N/A
2004,1,4,13,30,57,0,-5,0.156,4.5,71.84,-1,980,N/A
2004,1,4,14,0,36,0,-5,0.156,4.4,71.08,-1,980,N/A
2004,1,4,14,30,61,0,-5,0.156,4.5,71.12,-1,980,N/A
2004,1,4,15,0,96,0,-5,0.156,4.7,74.22,-2,980,N/A
2004,1,4,15,30,46,0,-5,0.156,4.6000000000000005,74.26,-2,980,N/A
2004,1,4,16,0,28,0,-6,0.156,4.5,77.02,-3,980,N/A
2004,1,4,16,30,11,0,-6,0.156,4.5,77.05,-3,980,N/A
2004,1,4,17,0,0,0,-7,0.156,4.6000000000000005,79.41,-4,980,N/A
2004,1,4,17,30,0,0,-7,0.156,4.6000000000000005,79.45,-4,980,N/A
2004,1,4,18,0,0,0,-7,0.156,4.7,81.59,-5,980,N/A
2004,1,4,18,30,0,0,-7,0.156,4.7,81.63,-5,990,N/A
2004,1,4,19,0,0,0,-8,0.156,4.800000000000001,78.75,-5,990,N/A
2004,1,4,19,30,0,0,-8,0.156,4.800000000000001,78.79,-5,990,N/A
2004,1,4,20,0,0,0,-8,0.156,4.9,76.87,-5,990,N/A
2004,1,4,20,30,0,0,-8,0.156,5,76.9,-5,990,N/A
2004,1,4,21,0,0,0,-8,0.156,5.1000000000000005,74.51,-5,990,N/A
2004,1,4,21,30,0,0,-8,0.156,5,74.54,-5,990,N/A
2004,1,4,22,0,0,0,-9,0.156,5,71.77,-5,990,N/A
2004,1,4,22,30,0,0,-9,0.156,4.9,71.79,-5,990,N/A
2004,1,4,23,0,0,0,-9,0.156,4.800000000000001,74.14,-6,990,N/A
2004,1,4,23,30,0,0,-9,0.156,4.7,74.16,-6,990,N/A
2004,1,5,0,0,0,0,-10,0.156,4.7,70.42,-6,990,N/A
2004,1,5,0,30,0,0,-10,0.156,4.7,70.45,-6,990,N/A
2004,1,5,1,0,0,0,-11,0.156,4.7,66.5,-6,990,N/A
2004,1,5,1,30,0,0,-11,0.156,4.7,66.52,-6,990,N/A
2004,1,5,2,0,0,0,-11,0.156,4.7,67.81,-7,990,N/A
2004,1,5,2,30,0,0,-11,0.156,4.800000000000001,67.82000000000001,-7,990,N/A
2004,1,5,3,0,0,0,-12,0.156,4.9,64.24,-7,990,N/A
2004,1,5,3,30,0,0,-12,0.156,5,64.25,-7,990,N/A
2004,1,5,4,0,0,0,-13,0.156,5.1000000000000005,61.22,-8,990,N/A
2004,1,5,4,30,0,0,-13,0.156,5.300000000000001,61.25,-8,990,N/A
2004,1,5,5,0,0,0,-13,0.156,5.5,63.51,-8,990,N/A
2004,1,5,5,30,0,0,-13,0.156,5.6000000000000005,63.53,-8,990,N/A
2004,1,5,6,0,0,0,-14,0.156,5.800000000000001,61.160000000000004,-8,990,N/A
2004,1,5,6,30,0,0,-14,0.156,5.800000000000001,61.19,-8,990,N/A
2004,1,5,7,0,0,0,-14,0.156,5.800000000000001,64.04,-9,990,N/A
2004,1,5,7,30,0,0,-14,0.156,5.9,64.07000000000001,-9,990,N/A
2004,1,5,8,0,16,0,-14,0.156,6,62.9,-9,1000,N/A
2004,1,5,8,30,46,0,-14,0.156,6,62.940000000000005,-9,1000,N/A
2004,1,5,9,0,78,10,-14,0.156,6.1000000000000005,62.09,-9,1000,N/A
2004,1,5,9,30,106,21,-14,0.156,6,57.45,-8,1000,N/A
2004,1,5,10,0,131,27,-15,0.156,6,56.76,-8,1000,N/A
2004,1,5,10,30,152,31,-15,0.156,5.9,56.75,-8,1000,N/A
2004,1,5,11,0,185,102,-15,0.156,5.9,55.800000000000004,-8,1000,N/A
2004,1,5,11,30,198,104,-15,0.156,5.9,55.78,-8,1000,N/A
2004,1,5,12,0,205,104,-15,0.156,5.9,54.92,-8,1000,N/A
2004,1,5,12,30,198,268,-15,0.156,5.800000000000001,54.92,-8,1000,N/A
2004,1,5,13,0,74,910,-15,0.156,5.800000000000001,53.99,-8,1000,N/A
2004,1,5,13,30,72,896,-15,0.156,5.7,54,-8,1000,N/A
2004,1,5,14,0,70,873,-16,0.156,5.7,52.4,-8,1000,N/A
2004,1,5,14,30,66,839,-16,0.156,5.7,52.42,-8,1000,N/A
2004,1,5,15,0,60,788,-16,0.156,5.7,53.65,-9,1000,N/A
2004,1,5,15,30,53,715,-16,0.156,5.6000000000000005,53.67,-9,1000,N/A
2004,1,5,16,0,43,594,-17,0.156,5.6000000000000005,53.39,-10,1000,N/A
2004,1,5,16,30,27,402,-17,0.156,5.6000000000000005,53.410000000000004,-10,1000,N/A
2004,1,5,17,0,0,0,-18,0.156,5.7,52.96,-11,1000,N/A
2004,1,5,17,30,0,0,-18,0.156,5.7,52.980000000000004,-11,1000,N/A
2004,1,5,18,0,0,0,-19,0.156,5.7,49.54,-11,1000,N/A
2004,1,5,18,30,0,0,-19,0.156,5.6000000000000005,49.56,-11,1000,N/A
2004,1,5,19,0,0,0,-20,0.156,5.6000000000000005,50.910000000000004,-12,1000,N/A
2004,1,5,19,30,0,0,-20,0.156,5.5,50.93,-12,1000,N/A
2004,1,5,20,0,0,0,-20,0.156,5.4,47.43,-13,1000,N/A
2004,1,5,20,30,0,0,-20,0.156,5.300000000000001,47.44,-13,1000,N/A
2004,1,5,21,0,0,0,-21,0.156,5.2,48.22,-13,1000,N/A
2004,1,5,21,30,0,0,-21,0.156,5.2,48.230000000000004,-13,1000,N/A
2004,1,5,22,0,0,0,-22,0.156,5.2,49.26,-14,1000,N/A
2004,1,5,22,30,0,0,-22,0.156,5.1000000000000005,49.27,-14,1000,N/A
2004,1,5,23,0,0,0,-22,0.156,5.1000000000000005,51.47,-15,1000,N/A
2004,1,5,23,30,0,0,-22,0.156,4.9,51.47,-15,1000,N/A
2004,1,6,0,0,0,0,-22,0.156,4.7,54.94,-16,1000,N/A
2004,1,6,0,30,0,0,-22,0.156,4.4,54.94,-16,1000,N/A
2004,1,6,1,0,0,0,-22,0.156,4.1000000000000005,55.14,-16,1000,N/A
2004,1,6,1,30,0,0,-22,0.156,3.8000000000000003,55.13,-16,1000,N/A
2004,1,6,2,0,0,0,-22,0.156,3.6,60.94,-17,1000,N/A
2004,1,6,2,30,0,0,-22,0.156,3.5,60.92,-17,1000,N/A
2004,1,6,3,0,0,0,-22,0.156,3.4000000000000004,62.79,-17,1000,N/A
2004,1,6,3,30,0,0,-22,0.156,3.4000000000000004,62.78,-17,1000,N/A
2004,1,6,4,0,0,0,-22,0.156,3.4000000000000004,65.07000000000001,-17,1000,N/A
2004,1,6,4,30,0,0,-22,0.156,3.4000000000000004,65.07000000000001,-17,1000,N/A
2004,1,6,5,0,0,0,-21,0.156,3.4000000000000004,73.44,-18,1000,N/A
2004,1,6,5,30,0,0,-21,0.156,3.4000000000000004,73.44,-18,1000,N/A
2004,1,6,6,0,0,0,-21,0.156,3.5,75.08,-18,1000,N/A
2004,1,6,6,30,0,0,-21,0.156,3.6,75.08,-18,1000,N/A
2004,1,6,7,0,0,0,-21,0.156,3.7,75.78,-18,1000,N/A
2004,1,6,7,30,0,0,-21,0.156,4.1000000000000005,69.66,-17,1000,N/A
2004,1,6,8,0,21,260,-20,0.156,4.5,66.56,-16,1000,N/A
2004,1,6,8,30,39,428,-20,0.156,5,56.45,-14,1000,N/A
2004,1,6,9,0,53,535,-19,0.156,5.6000000000000005,56.46,-13,1000,N/A
2004,1,6,9,30,105,269,-19,0.156,5.800000000000001,48.08,-11,1000,N/A
2004,1,6,10,0,55,902,-19,0.156,6.1000000000000005,46.99,-10,1000,N/A
2004,1,6,10,30,58,936,-19,0.156,6.300000000000001,43.42,-9,1000,N/A
2004,1,6,11,0,59,963,-18,0.156,6.5,42.22,-8,1000,N/A
2004,1,6,11,30,61,977,-18,0.156,6.6000000000000005,39.06,-7,1000,N/A
2004,1,6,12,0,71,960,-18,0.156,6.7,37.75,-6,1000,N/A
2004,1,6,12,30,71,961,-18,0.156,6.6000000000000005,34.97,-5,1000,N/A
2004,1,6,13,0,66,965,-17,0.156,6.6000000000000005,36.89,-5,1000,N/A
2004,1,6,13,30,65,952,-17,0.156,6.4,36.88,-5,1000,N/A
2004,1,6,14,0,60,939,-16,0.156,6.2,38.660000000000004,-5,1000,N/A
2004,1,6,14,30,57,908,-16,0.156,5.800000000000001,38.65,-5,1000,N/A
2004,1,6,15,0,50,871,-16,0.156,5.5,40.04,-5,1000,N/A
2004,1,6,15,30,44,805,-16,0.156,4.7,40.03,-6,1000,N/A
2004,1,6,16,0,35,707,-16,0.156,4,43.99,-7,1000,N/A
2004,1,6,16,30,23,534,-16,0.156,3.6,47.49,-8,1000,N/A
2004,1,6,17,0,0,0,-16,0.156,3.3000000000000003,55.230000000000004,-9,1000,N/A
2004,1,6,17,30,0,0,-16,0.156,3.3000000000000003,55.230000000000004,-9,1000,N/A
2004,1,6,18,0,0,0,-16,0.156,3.4000000000000004,55.120000000000005,-10,1000,N/A
2004,1,6,18,30,0,0,-16,0.156,3.5,55.13,-10,1000,N/A
2004,1,6,19,0,0,0,-16,0.156,3.6,59.45,-10,1000,N/A
2004,1,6,19,30,0,0,-16,0.156,3.6,59.46,-10,1000,N/A
2004,1,6,20,0,0,0,-16,0.156,3.7,59.51,-11,1000,N/A
2004,1,6,20,30,0,0,-16,0.156,3.6,59.51,-11,1000,N/A
2004,1,6,21,0,0,0,-16,0.156,3.5,65.17,-11,1000,N/A
2004,1,6,21,30,0,0,-16,0.156,3.5,65.16,-11,1000,N/A
2004,1,6,22,0,0,0,-16,0.156,3.6,71.60000000000001,-12,1000,N/A
2004,1,6,22,30,0,0,-16,0.156,3.5,71.59,-12,1000,N/A
2004,1,6,23,0,0,0,-16,0.156,3.5,72.02,-12,1000,N/A
2004,1,6,23,30,0,0,-16,0.156,3.3000000000000003,72,-12,1000,N/A
2004,1,7,0,0,0,0,-15,0.156,3.2,72.19,-12,1000,N/A
2004,1,7,0,30,0,0,-15,0.156,3.1,72.19,-12,1000,N/A
2004,1,7,1,0,0,0,-15,0.156,3,78.7,-13,1000,N/A
2004,1,7,1,30,0,0,-15,0.156,3,78.69,-13,1000,N/A
2004,1,7,2,0,0,0,-15,0.156,3.1,79.49,-13,1000,N/A
2004,1,7,2,30,0,0,-15,0.156,3.1,73.3,-12,1000,N/A
2004,1,7,3,0,0,0,-15,0.156,3.1,75.27,-12,1000,N/A
2004,1,7,3,30,0,0,-15,0.156,3,75.25,-12,1000,N/A
2004,1,7,4,0,0,0,-15,0.156,3,78.34,-12,1000,N/A
2004,1,7,4,30,0,0,-15,0.156,2.9000000000000004,72.31,-11,1000,N/A
2004,1,7,5,0,0,0,-14,0.156,2.9000000000000004,75.45,-11,1000,N/A
2004,1,7,5,30,0,0,-14,0.156,2.9000000000000004,69.68,-10,1000,N/A
2004,1,7,6,0,0,0,-13,0.156,3,73.02,-10,1000,N/A
2004,1,7,6,30,0,0,-13,0.156,2.9000000000000004,73.01,-10,1000,N/A
2004,1,7,7,0,0,0,-13,0.156,2.9000000000000004,74.81,-10,1000,N/A
2004,1,7,7,30,0,0,-13,0.156,3,69.15,-9,1000,N/A
2004,1,7,8,0,13,0,-12,0.156,3.2,74.47,-9,1000,N/A
2004,1,7,8,30,36,0,-12,0.156,3.4000000000000004,68.88,-8,1000,N/A
2004,1,7,9,0,59,0,-12,0.156,3.7,67.15,-7,1000,N/A
2004,1,7,9,30,57,0,-12,0.156,3.9000000000000004,62.17,-6,1000,N/A
2004,1,7,10,0,138,58,-12,0.156,4.2,57.52,-5,1000,N/A
2004,1,7,10,30,166,94,-12,0.156,4.3,53.300000000000004,-4,1000,N/A
2004,1,7,11,0,185,93,-11,0.156,4.5,50.910000000000004,-3,990,N/A
2004,1,7,11,30,201,137,-11,0.156,4.7,47.24,-2,990,N/A
2004,1,7,12,0,190,328,-11,0.156,4.9,49.34,-2,990,N/A
2004,1,7,12,30,209,117,-11,0.156,5.1000000000000005,45.82,-2,990,N/A
2004,1,7,13,0,187,40,-10,0.156,5.300000000000001,48.63,-2,990,N/A
2004,1,7,13,30,104,0,-10,0.156,5.300000000000001,48.620000000000005,-1,990,N/A
2004,1,7,14,0,157,28,-9,0.156,5.4,51.77,-1,990,N/A
2004,1,7,14,30,139,31,-9,0.156,5,51.76,-1,990,N/A
2004,1,7,15,0,121,56,-8,0.156,4.7,55.9,-1,990,N/A
2004,1,7,15,30,61,0,-8,0.156,4.1000000000000005,55.870000000000005,-1,990,N/A
2004,1,7,16,0,39,0,-7,0.156,3.5,64.91,-2,990,N/A
2004,1,7,16,30,17,0,-7,0.156,2.9000000000000004,64.89,-2,990,N/A
2004,1,7,17,0,0,0,-7,0.156,2.3000000000000003,73.77,-3,990,N/A
2004,1,7,17,30,0,0,-7,0.156,2.2,73.76,-3,990,N/A
2004,1,7,18,0,0,0,-6,0.156,2.2,77.15,-3,990,N/A
2004,1,7,18,30,0,0,-6,0.156,2.3000000000000003,71.64,-3,990,N/A
2004,1,7,19,0,0,0,-6,0.156,2.4000000000000004,73.58,-3,990,N/A
2004,1,7,19,30,0,0,-6,0.156,2.3000000000000003,73.56,-2,990,N/A
2004,1,7,20,0,0,0,-5,0.156,2.3000000000000003,75.35000000000001,-2,990,N/A
